Customer,Account Length,International Plan,Voice Mail Plan,Voice Mail Messages,Day Minutes,Day Calls,Day Charge,Evening Minutes,Evening Calls,Evening Charge,Night Minutes,Night Calls,Night Charge,International Minutes,International Calls,International Charge,Customer Service Calls,Churn?
1813,46,0,0,0,122.2,67,20.77,167.2,62,14.21,194.8,98,8.77,9.7,6,2.62,1,0
1814,114,0,1,36,309.9,90,52.68,200.3,89,17.03,183.5,105,8.26,14.2,2,3.83,1,0
1815,113,0,0,0,272.1,111,46.26,268.5,118,22.82,213.8,105,9.62,8.5,10,2.3,1,1
1816,73,0,0,0,254.7,80,43.3,90.2,79,7.67,153.4,60,6.9,10.6,8,2.86,0,0
1817,116,0,1,27,204.7,118,34.8,209.4,91,17.8,212.9,67,9.58,7,2,1.89,2,0
1818,115,0,1,24,142.1,124,24.16,183.4,129,15.59,164.8,114,7.42,9.6,4,2.59,1,0
1819,104,0,0,0,138.7,100,23.58,215.4,58,18.31,164.3,98,7.39,4.9,4,1.32,2,0
1820,154,0,1,35,224,102,38.08,192,99,16.32,163.1,100,7.34,9.6,2,2.59,0,0
1821,83,0,1,41,155.9,122,26.5,162.3,107,13.8,127.6,105,5.74,13.1,5,3.54,3,0
1822,123,0,0,0,123.2,104,20.94,190,117,16.15,170.3,95,7.66,12.9,5,3.48,4,1
1823,151,0,0,0,175.3,106,29.8,144.3,87,12.27,160.2,88,7.21,11.8,5,3.19,0,0
1824,51,0,1,28,276.7,121,47.04,203.7,99,17.31,246.2,88,11.08,8.3,3,2.24,0,0
1825,172,0,0,0,169.8,123,28.87,183.1,94,15.56,395,72,17.77,12.7,7,3.43,2,0
1826,147,1,0,0,225.2,111,38.28,184.9,98,15.72,143.2,146,6.44,9.9,1,2.67,0,1
1827,130,0,0,0,120.5,127,20.49,189.7,52,16.12,270.1,107,12.15,14.3,2,3.86,1,0
1828,88,0,0,0,202.2,86,34.37,216.8,93,18.43,239.4,99,10.77,11.8,2,3.19,2,0
1829,93,1,0,0,312,109,53.04,129.4,100,11,217.6,74,9.79,10.5,2,2.84,0,1
1830,126,0,0,0,175.4,120,29.82,98.3,71,8.36,201.9,93,9.09,10.6,1,2.86,0,0
1831,124,0,0,0,158.6,104,26.96,211.2,77,17.95,179.3,104,8.07,10.2,8,2.75,3,0
1832,71,0,0,0,141.2,132,24,149.1,90,12.67,171.4,72,7.71,7,2,1.89,2,0
1833,115,1,0,0,251.3,69,42.72,252.5,96,21.46,118.3,112,5.32,9.9,1,2.67,3,1
1834,135,0,0,0,263.8,66,44.85,251.3,116,21.36,200.1,112,9,8.4,2,2.27,5,1
1835,39,0,0,0,60.4,158,10.27,306.2,120,26.03,123.9,46,5.58,12.4,3,3.35,1,0
1836,74,0,0,0,136.7,106,23.24,228.6,105,19.43,265.3,114,11.94,9.8,4,2.65,0,0
1837,60,0,0,0,203.2,99,34.54,235.8,131,20.04,224.9,112,10.12,15.1,6,4.08,2,0
1838,132,0,0,0,176.7,132,30.04,244.1,80,20.75,176.3,120,7.93,9.1,4,2.46,2,0
1839,134,0,0,0,296,93,50.32,226.4,117,19.24,246.8,98,11.11,12.3,10,3.32,0,1
1840,38,0,1,31,197.2,118,33.52,249.9,70,21.24,298.9,104,13.45,3.9,2,1.05,0,0
1841,129,0,0,0,150,98,25.5,232.4,101,19.75,261.2,123,11.75,12.5,6,3.38,1,0
1842,62,0,0,0,281,66,47.77,160.6,108,13.65,77.9,74,3.51,0,0,0,1,0
1843,86,0,0,0,83.8,121,14.25,240.2,96,20.42,158.6,108,7.14,6.7,8,1.81,1,0
1844,116,0,1,24,232.9,90,39.59,152.1,94,12.93,344.3,82,15.49,10.7,6,2.89,1,0
1845,122,0,0,0,173.6,110,29.51,91.7,84,7.79,211.7,103,9.53,9.7,7,2.62,3,0
1846,101,0,1,36,123.7,125,21.03,172.6,106,14.67,280.5,127,12.62,8.8,4,2.38,1,1
1847,123,0,0,0,260.9,85,44.35,168.5,103,14.32,178.3,91,8.02,13.3,5,3.59,3,0
1848,99,0,0,0,159.7,83,27.15,155.4,121,13.21,255.7,114,11.51,8.4,3,2.27,1,0
1849,108,0,1,35,215.9,106,36.7,200.6,107,17.05,195.4,107,8.79,15.5,7,4.19,0,0
1850,64,0,0,0,216.9,78,36.87,211,115,17.94,179.8,116,8.09,11.4,5,3.08,3,0
1851,127,0,0,0,220.2,108,37.43,188.4,124,16.01,172.7,113,7.77,11.7,3,3.16,2,0
1852,202,0,0,0,115.4,137,19.62,178.7,70,15.19,185.7,113,8.36,6,3,1.62,3,0
1853,170,0,1,42,199.5,119,33.92,135,90,11.48,184.6,49,8.31,10.9,3,2.94,4,1
1854,42,0,0,0,146.3,84,24.87,255.9,113,21.75,45,117,2.03,8,12,2.16,1,0
1855,109,0,0,0,175.6,80,29.85,238,94,20.23,198.4,103,8.93,10.2,6,2.75,1,0
1856,99,0,1,42,216,125,36.72,232.3,104,19.75,215.5,100,9.7,9.3,4,2.51,2,1
1857,123,0,1,33,146.6,87,24.92,114.8,59,9.76,220.4,99,9.92,2.9,7,0.78,0,0
1858,57,1,1,17,236.5,94,40.21,163.1,94,13.86,236.7,117,10.65,12.2,3,3.29,2,0
1859,92,0,1,25,134,112,22.78,206,111,17.51,180.6,118,8.13,9.7,4,2.62,0,0
1860,27,0,0,0,193.8,102,32.95,118.9,104,10.11,135.9,124,6.12,9.2,3,2.48,0,0
1861,192,0,1,36,156.2,77,26.55,215.5,126,18.32,279.1,83,12.56,9.9,6,2.67,2,0
1862,93,0,0,0,152.1,141,25.86,215.5,107,18.32,262.4,111,11.81,12,7,3.24,1,0
1863,94,0,0,0,190.4,91,32.37,92,107,7.82,224.8,108,10.12,13.6,17,3.67,2,0
1864,131,0,0,0,197,79,33.49,201,114,17.09,151.2,111,6.8,11.6,5,3.13,1,0
1865,73,0,0,0,214.3,145,36.43,268.5,135,22.82,241.2,92,10.85,10.8,13,2.92,1,0
1866,64,0,1,27,201.3,101,34.22,143.8,89,12.22,150.2,127,6.76,12.3,3,3.32,1,0
1867,151,0,1,17,214.7,97,36.5,138.5,90,11.77,169.1,44,7.61,8.6,4,2.32,1,0
1868,84,0,1,30,106.5,65,18.11,225.7,108,19.18,188.6,61,8.49,5.7,3,1.54,2,0
1869,73,0,1,47,173.7,117,29.53,204,114,17.34,174.6,94,7.86,6.3,3,1.7,2,0
1870,74,0,0,0,282.5,114,48.03,219.9,48,18.69,170,115,7.65,9.4,4,2.54,1,1
1871,59,0,0,0,107.8,113,18.33,216.6,125,18.41,217.5,92,9.79,9.9,3,2.67,2,0
1872,85,0,0,0,201.4,52,34.24,229.4,104,19.5,252.5,106,11.36,12,3,3.24,1,0
1873,115,0,0,0,132,90,22.44,197.5,75,16.79,175.8,114,7.91,0,0,0,3,0
1874,80,0,0,0,209.9,74,35.68,195.1,77,16.58,208.2,119,9.37,8.8,4,2.38,2,0
1875,68,0,0,0,131.6,89,22.37,137,109,11.65,256.3,107,11.53,10.2,5,2.75,3,0
1876,16,1,0,0,110,91,18.7,147.3,75,12.52,190.5,73,8.57,6.4,7,1.73,0,0
1877,87,0,1,21,214,113,36.38,180,114,15.3,134.5,82,6.05,10.6,5,2.86,0,0
1878,91,0,0,0,153,123,26.01,141.1,127,11.99,171.5,76,7.72,10.3,15,2.78,1,1
1879,127,0,0,0,96,117,16.32,177,68,15.05,162.2,127,7.3,9.7,4,2.62,3,0
1880,55,0,0,0,132,103,22.44,279.6,114,23.77,180,74,8.1,13.5,4,3.65,0,0
1881,128,0,0,0,227.9,130,38.74,302.6,71,25.72,191.5,82,8.62,5.5,7,1.49,1,1
1882,116,0,0,0,217.3,91,36.94,216.1,95,18.37,148.1,76,6.66,11.3,3,3.05,2,0
1883,143,0,1,22,141.8,116,24.11,167.3,99,14.22,178.1,130,8.01,7.8,3,2.11,1,0
1884,115,0,1,26,170.5,107,28.99,217.2,77,18.46,225.7,71,10.16,13.6,5,3.67,6,0
1885,58,0,1,29,240.4,80,40.87,118.9,91,10.11,164.2,108,7.39,11.2,3,3.02,1,0
1886,124,0,0,0,184.8,74,31.42,175.1,84,14.88,158.2,95,7.12,10.5,6,2.84,1,0
1887,148,1,0,0,148.2,138,25.19,159.6,123,13.57,197.4,62,8.88,8.6,3,2.32,2,0
1888,171,0,1,17,186.9,94,31.77,240,138,20.4,200.9,64,9.04,5.8,3,1.57,1,0
1889,139,0,1,43,231,85,39.27,222.3,82,18.9,148,105,6.66,8.3,5,2.24,2,0
1890,87,0,1,28,151.4,95,25.74,152.4,97,12.95,250.1,109,11.25,0,0,0,1,0
1891,106,0,0,0,274.4,120,46.65,198.6,82,16.88,160.8,62,7.24,6,3,1.62,1,0
1892,72,0,1,37,220,80,37.4,217.3,102,18.47,152.8,71,6.88,14.7,6,3.97,3,0
1893,41,0,0,0,143.6,117,24.41,152.4,108,12.95,194.4,110,8.75,8.6,3,2.32,1,0
1894,126,0,0,0,228.7,102,38.88,168.7,99,14.34,223.5,100,10.06,11.8,4,3.19,1,0
1895,94,0,0,0,220.8,111,37.54,156.2,67,13.28,187.9,89,8.46,10.5,4,2.84,2,0
1896,29,0,0,0,313.2,103,53.24,216.3,151,18.39,218.4,106,9.83,12.8,4,3.46,2,1
1897,162,0,0,0,184.5,118,31.37,224,95,19.04,180.5,82,8.12,11.6,3,3.13,1,0
1898,185,0,1,31,189.8,126,32.27,163.3,133,13.88,264.8,126,11.92,7.5,3,2.03,1,0
1899,117,0,0,0,161.6,104,27.47,196.3,119,16.69,294.8,111,13.27,13.8,2,3.73,1,0
1900,48,0,0,0,197.7,64,33.61,136.7,126,11.62,244.4,81,11,13.2,5,3.56,4,0
1901,94,0,0,0,271.2,105,46.1,202.6,105,17.22,221.6,51,9.97,11.5,3,3.11,3,1
1902,119,0,1,29,117.8,66,20.03,256.8,114,21.83,147.6,76,6.64,7.6,3,2.05,3,0
1903,145,1,1,30,175.3,107,29.8,153.3,116,13.03,233.6,85,10.51,11.1,3,3,1,0
1904,70,0,0,0,126.3,99,21.47,141.6,106,12.04,255.9,96,11.52,9.6,2,2.59,0,0
1905,67,0,1,20,230.6,40,39.2,189.1,58,16.07,162.2,115,7.3,9.4,2,2.54,1,0
1906,116,0,0,0,167.8,119,28.53,142,123,12.07,190.7,128,8.58,7.3,4,1.97,2,0
1907,169,0,0,0,235.7,79,40.07,136.9,85,11.64,220.9,97,9.94,13.3,10,3.59,1,0
1908,180,0,0,0,139,96,23.63,224.9,64,19.12,170.8,118,7.69,15.7,5,4.24,2,0
1909,15,0,0,0,121.1,130,20.59,216,86,18.36,235.1,33,10.58,16.1,5,4.35,2,0
1910,121,0,0,0,134.1,112,22.8,195.1,104,16.58,159.6,139,7.18,10.5,2,2.84,2,0
1911,68,0,0,0,195.4,116,33.22,212.1,101,18.03,138.4,134,6.23,15.1,11,4.08,1,0
1912,88,0,0,0,161.5,92,27.46,173.5,108,14.75,206.2,95,9.28,7.9,4,2.13,2,0
1913,146,1,0,0,133,65,22.61,262.8,93,22.34,214.3,128,9.64,11.2,3,3.02,1,0
1914,166,0,0,0,204.2,115,34.71,179.9,152,15.29,216.8,109,9.76,9.5,5,2.57,1,0
1915,146,0,1,23,149.6,96,25.43,239.8,124,20.38,293.5,135,13.21,7.4,4,2,2,0
1916,85,0,1,29,144.6,97,24.58,140,102,11.9,165.4,148,7.44,10.9,3,2.94,1,0
1917,98,0,0,0,217.2,121,36.92,303.4,73,25.79,197.1,71,8.87,12.4,2,3.35,0,1
1918,82,0,1,33,137.8,95,23.43,235.5,128,20.02,268.1,70,12.06,11,6,2.97,2,0
1919,87,0,0,0,153.3,106,26.06,224.5,117,19.08,273.4,152,12.3,8.9,5,2.4,2,0
1920,77,0,1,24,149.4,74,25.4,123.9,72,10.53,174.3,84,7.84,10.1,6,2.73,1,0
1921,86,0,1,29,157.2,118,26.72,196.3,136,16.69,226.7,109,10.2,8.4,5,2.27,3,0
1922,64,1,1,33,127.2,93,21.62,162.9,104,13.85,247.4,109,11.13,8.1,13,2.19,0,0
1923,115,0,0,0,166.5,111,28.31,236.2,98,20.08,205.6,92,9.25,15.6,2,4.21,1,0
1924,34,0,0,0,193.7,74,32.93,126.9,84,10.79,221.2,166,9.95,8.8,4,2.38,0,0
1925,30,0,0,0,137.6,108,23.39,162,80,13.77,187.7,126,8.45,5.8,10,1.57,3,0
1926,111,0,0,0,255.9,97,43.5,204.1,129,17.35,171.3,84,7.71,12.3,5,3.32,3,0
1927,80,0,0,0,206.3,97,35.07,154.9,98,13.17,263.6,82,11.86,12.4,12,3.35,0,0
1928,225,0,0,0,182.7,142,31.06,246.5,63,20.95,218,103,9.81,8.8,2,2.38,1,0
1929,104,0,0,0,130.5,77,22.19,131.2,117,11.15,264.7,63,11.91,13,6,3.51,0,0
1930,148,0,0,0,124.4,83,21.15,179.7,81,15.27,253,99,11.39,11.3,6,3.05,0,0
1931,103,0,1,37,153.5,78,26.1,241.9,108,20.56,244.7,110,11.01,10.6,3,2.86,1,0
1932,90,1,0,0,148.2,96,25.19,220.4,111,18.73,134.2,97,6.04,9.2,1,2.48,4,1
1933,134,0,1,32,216.8,78,36.86,102.2,111,8.69,174,83,7.83,8.6,2,2.32,0,0
1934,81,0,0,0,154.5,84,26.27,216.2,91,18.38,229.8,82,10.34,13.7,3,3.7,1,0
1935,83,1,0,0,271.5,87,46.16,216.3,126,18.39,121.1,105,5.45,11.7,4,3.16,1,0
1936,102,0,1,25,137.4,100,23.36,176.7,83,15.02,188.2,93,8.47,10.2,6,2.75,2,0
1937,104,0,0,0,139.7,78,23.75,202.6,119,17.22,203.6,102,9.16,11.3,5,3.05,2,0
1938,146,1,0,0,160.1,63,27.22,208.4,112,17.71,177.6,98,7.99,9.2,3,2.48,2,0
1939,35,0,0,0,260.8,87,44.34,258.1,78,21.94,131.3,123,5.91,5.8,2,1.57,1,0
1940,25,0,0,0,178.8,90,30.4,141.2,72,12,203,99,9.14,8.4,5,2.27,2,0
1941,112,0,0,0,193.3,96,32.86,264.1,123,22.45,128.6,115,5.79,9.1,3,2.46,4,0
1942,96,0,1,33,183.3,115,31.16,201.4,87,17.12,177.4,84,7.98,10.4,15,2.81,3,0
1943,93,0,0,0,164.9,68,28.03,210.4,86,17.88,229.4,104,10.32,7.8,4,2.11,2,0
1944,26,0,0,0,234.5,109,39.87,216.5,129,18.4,191.6,94,8.62,3.5,6,0.95,3,0
1945,119,0,0,0,230.4,117,39.17,225,101,19.13,198.5,111,8.93,7.6,6,2.05,3,0
1946,121,0,1,31,263.1,70,44.73,279.3,118,23.74,127.1,143,5.72,9.7,4,2.62,5,0
1947,105,1,1,29,220.7,82,37.52,217.7,110,18.5,190.5,100,8.57,13.2,6,3.56,1,1
1948,73,0,0,0,187.3,118,31.84,239.7,90,20.37,167.5,108,7.54,15.1,2,4.08,1,0
1949,125,0,0,0,169.3,90,28.78,156,138,13.26,210.8,106,9.49,11.6,6,3.13,2,0
1950,104,0,0,0,278.4,106,47.33,81,113,6.89,163.2,137,7.34,9.8,5,2.65,1,0
1951,110,0,0,0,151.8,106,25.81,138,126,11.73,233.5,112,10.51,11.2,8,3.02,3,0
1952,13,0,0,0,146.4,74,24.89,148.5,92,12.62,216.7,96,9.75,11.3,3,3.05,1,0
1953,115,0,1,33,145,72,24.65,194.5,157,16.53,242.3,138,10.9,14.2,3,3.83,2,0
1954,143,0,0,0,160.4,120,27.27,285.9,104,24.3,182.5,85,8.21,6.9,4,1.86,3,0
1955,148,1,0,0,218.9,88,37.21,208,85,17.68,203.3,99,9.15,11.1,4,3,0,0
1956,15,0,0,0,135.2,101,22.98,152.5,79,12.96,224.8,83,10.12,8.4,5,2.27,2,0
1957,209,0,0,0,227.2,128,38.62,258.4,92,21.96,183.5,74,8.26,8.9,4,2.4,3,0
1958,74,0,1,25,234.4,113,39.85,265.9,82,22.6,241.4,77,10.86,13.7,4,3.7,0,0
1959,104,1,0,0,148.2,108,25.19,161.8,113,13.75,259.3,103,11.67,11,4,2.97,0,0
1960,92,0,0,0,196.5,82,33.41,190,89,16.15,163.2,99,7.34,10.8,2,2.92,2,0
1961,192,0,0,0,221.6,101,37.67,285.2,50,24.24,167.4,83,7.53,12.7,6,3.43,4,0
1962,162,0,0,0,135.2,98,22.98,242,107,20.57,246.9,96,11.11,10.2,2,2.75,2,0
1963,71,0,0,0,278.9,110,47.41,190.2,67,16.17,255.2,84,11.48,11.7,7,3.16,0,1
1964,118,0,0,0,133.4,113,22.68,121,92,10.29,254.7,129,11.46,5.9,4,1.59,1,0
1965,106,0,0,0,169.4,107,28.8,197.2,71,16.76,202.2,79,9.1,10.7,4,2.89,1,0
1966,80,0,0,0,239.9,121,40.78,142.3,51,12.1,364.3,106,16.39,9.3,5,2.51,1,0
1967,142,0,1,40,230.7,101,39.22,256.8,88,21.83,263.9,92,11.88,6.4,3,1.73,1,0
1968,150,0,0,0,169.2,123,28.76,216.8,83,18.43,179.4,107,8.07,12.6,3,3.4,1,0
1969,122,0,0,0,243.8,98,41.45,83.9,72,7.13,179.8,84,8.09,13.7,8,3.7,2,0
1970,100,0,0,0,188.5,152,32.05,148.3,115,12.61,179.8,88,8.09,15.2,5,4.1,2,0
1971,116,1,1,27,175.5,137,29.84,210.6,60,17.9,294.8,121,13.27,6.9,5,1.86,1,0
1972,136,1,1,29,85.2,98,14.48,230.4,85,19.58,243.6,104,10.96,9,3,2.43,2,0
1973,67,0,0,0,138.9,65,23.61,208.9,109,17.76,232.4,82,10.46,9.2,3,2.48,2,0
1974,74,0,0,0,148.5,111,25.25,146.5,42,12.45,289.2,83,13.01,9.9,6,2.67,3,0
1975,36,0,1,16,149.4,111,25.4,131.8,113,11.2,132.7,87,5.97,6.7,2,1.81,0,0
1976,149,0,0,0,196.3,108,33.37,136.8,96,11.63,154.7,87,6.96,7.7,3,2.08,2,0
1977,80,0,1,36,190.3,115,32.35,256.6,78,21.81,214.9,145,9.67,3.8,4,1.03,1,0
1978,137,0,0,0,109.8,120,18.67,230.5,86,19.59,255.8,103,11.51,11.9,6,3.21,1,0
1979,127,0,1,28,235.6,124,40.05,236.8,113,20.13,241.2,127,10.85,7.7,2,2.08,1,0
1980,134,0,0,0,244.1,99,41.5,246.9,111,20.99,200,133,9,7.2,2,1.94,0,0
1981,40,0,0,0,169.7,115,28.85,141.4,123,12.02,253,115,11.39,10.5,3,2.84,4,1
1982,54,1,0,0,190.5,108,32.39,259.7,108,22.07,141.5,111,6.37,9.7,2,2.62,2,1
1983,66,0,1,32,187.8,117,31.93,129.8,90,11.03,132.3,113,5.95,12,3,3.24,2,0
1984,63,0,1,25,190,137,32.3,116.6,76,9.91,141.5,110,6.37,12.2,2,3.29,1,0
1985,91,1,0,0,246.4,110,41.89,182,98,15.47,157.6,106,7.09,12.1,2,3.27,2,1
1986,126,0,0,0,256.5,112,43.61,199.5,90,16.96,188.3,122,8.47,7,5,1.89,3,0
1987,70,0,0,0,170.2,98,28.93,155.2,102,13.19,228.6,76,10.29,15,2,4.05,1,0
1988,105,0,0,0,273.8,97,46.55,289.7,106,24.62,269.1,126,12.11,5.8,3,1.57,2,1
1989,113,0,0,0,158.9,137,27.01,242.8,109,20.64,247.8,97,11.15,6.5,4,1.76,0,0
1990,115,1,0,0,345.3,81,58.7,203.4,106,17.29,217.5,107,9.79,11.8,8,3.19,1,1
1991,95,0,0,0,194.6,114,33.08,232.8,106,19.79,173.4,92,7.8,3.8,2,1.03,3,0
1992,126,0,1,27,186.2,78,31.65,189.6,83,16.12,76.5,139,3.44,9.6,3,2.59,2,0
1993,138,1,0,0,268.4,81,45.63,174.4,115,14.82,193.5,96,8.71,11.6,4,3.13,1,0
1994,39,0,0,0,93.3,83,15.86,199.6,114,16.97,206.2,104,9.28,6.5,4,1.76,0,0
1995,70,0,0,0,177.4,125,30.16,226.2,104,19.23,254.1,72,11.43,10.9,4,2.94,0,0
1996,56,0,0,0,226,112,38.42,248.5,118,21.12,140.5,142,6.32,6.9,11,1.86,1,0
1997,80,0,0,0,149.8,123,25.47,276.3,75,23.49,241.4,75,10.86,10.9,7,2.94,2,0
1998,25,0,0,0,264.9,80,45.03,281.2,66,23.9,166.1,80,7.47,8.4,4,2.27,1,1
1999,119,0,0,0,154.5,129,26.27,193.6,87,16.46,180.9,145,8.14,13.4,3,3.62,2,0
2000,107,1,0,0,234.1,91,39.8,163.1,105,13.86,282.5,100,12.71,10,3,2.7,1,0
2001,31,0,1,28,171.8,116,29.21,240.7,125,20.46,245.5,80,11.05,10.6,7,2.86,1,0
2002,137,0,0,0,242.1,118,41.16,191,93,16.24,218.6,50,9.84,14.7,2,3.97,3,0
2003,94,0,0,0,245,112,41.65,180.4,91,15.33,262.9,105,11.83,9.7,6,2.62,1,0
2004,132,0,1,15,154.6,128,26.28,245.6,106,20.88,148.6,90,6.69,9.1,4,2.46,1,0
2005,101,0,0,0,89.7,118,15.25,260.1,79,22.11,170.1,93,7.65,13.5,11,3.65,5,1
2006,36,0,1,43,29.9,123,5.08,129.1,117,10.97,325.9,105,14.67,8.6,6,2.32,2,0
2007,87,0,0,0,322.5,106,54.83,204.6,93,17.39,186.2,128,8.38,9.4,4,2.54,2,1
2008,77,1,1,44,103.2,117,17.54,236.3,86,20.09,203.5,101,9.16,11.9,2,3.21,0,1
2009,66,0,1,16,174.7,92,29.7,232.1,105,19.73,305.4,98,13.74,8.9,2,2.4,1,0
2010,131,0,1,24,135.9,60,23.1,233.2,78,19.82,210.6,121,9.48,9.4,4,2.54,1,0
2011,134,0,1,32,80.3,94,13.65,199.9,124,16.99,170.8,117,7.69,16.6,3,4.48,0,0
2012,97,0,1,24,176.1,109,29.94,159.4,81,13.55,269.1,94,12.11,12.1,9,3.27,0,0
2013,157,0,1,30,194.3,107,33.03,243.2,108,20.67,322.2,114,14.5,7.1,5,1.92,1,0
2014,134,0,0,0,178,110,30.26,153.8,64,13.07,236.6,105,10.65,11.7,4,3.16,1,0
2015,72,0,0,0,198.4,147,33.73,216.9,121,18.44,112.8,125,5.08,13.1,4,3.54,0,0
2016,75,0,0,0,314.6,102,53.48,169.8,86,14.43,285.1,100,12.83,5.7,3,1.54,2,1
2017,78,0,0,0,109.5,105,18.62,286.1,90,24.32,247.6,113,11.14,4.9,9,1.32,1,0
2018,48,0,1,22,152,63,25.84,258.8,131,22,263.2,109,11.84,15.7,5,4.24,2,1
2019,83,0,1,20,95,89,16.15,167.9,92,14.27,200.6,79,9.03,11.2,2,3.02,0,0
2020,109,1,0,0,268.4,85,45.63,150.6,131,12.8,297.9,84,13.41,9.7,8,2.62,2,1
2021,53,0,0,0,261.2,119,44.4,250.8,105,21.32,176,112,7.92,9.8,2,2.65,0,1
2022,139,0,0,0,181.6,119,30.87,335.7,118,28.53,149.8,64,6.74,8.3,6,2.24,4,0
2023,130,0,1,30,185,117,31.45,249.5,141,21.21,157.8,103,7.1,7.4,7,2,0,0
2024,119,0,0,0,287.1,115,48.81,159.3,99,13.54,216.8,86,9.76,13.9,1,3.75,2,1
2025,154,0,1,35,64.9,76,11.03,184.1,91,15.65,151.6,75,6.82,14.6,1,3.94,1,0
2026,30,0,0,0,145,76,24.65,240.7,112,20.46,197.1,134,8.87,7.1,4,1.92,3,0
2027,138,0,0,0,194.3,83,33.03,189.9,97,16.14,232.2,102,10.45,9,3,2.43,5,0
2028,86,0,1,32,70.9,163,12.05,166.7,121,14.17,244.9,105,11.02,11.1,5,3,3,0
2029,76,0,0,0,179.2,85,30.46,222.9,66,18.95,188.2,113,8.47,12.4,2,3.35,0,0
2030,80,0,0,0,160.6,103,27.3,237,109,20.15,245.1,88,11.03,10.7,1,2.89,1,0
2031,101,0,0,0,93.8,127,15.95,150,104,12.75,241.1,116,10.85,10.7,2,2.89,1,0
2032,145,0,0,0,187.9,110,31.94,197,117,16.75,167,108,7.52,4.8,4,1.3,2,0
2033,60,0,0,0,98.2,88,16.69,180.5,69,15.34,223.6,69,10.06,9.3,2,2.51,2,0
2034,83,1,1,32,94.7,111,16.1,154.4,98,13.12,200.4,109,9.02,10.6,6,2.86,2,0
2035,117,0,0,0,184.5,97,31.37,351.6,80,29.89,215.8,90,9.71,8.7,4,2.35,1,0
2036,125,1,0,0,187.3,118,31.84,160.7,111,13.66,263.8,112,11.87,9.6,2,2.59,0,1
2037,68,0,1,29,239.5,82,40.72,203.8,105,17.32,167.8,70,7.55,9.9,6,2.67,0,0
2038,98,0,0,0,0,0,0,159.6,130,13.57,167.1,88,7.52,6.8,1,1.84,4,1
2039,54,0,1,39,143.9,73,24.46,210.3,117,17.88,129.2,117,5.81,12.5,8,3.38,2,0
2040,135,0,0,0,155.2,100,26.38,135.9,84,11.55,184.6,82,8.31,3.8,9,1.03,3,0
2041,56,0,1,24,121.7,87,20.69,184,76,15.64,266.6,98,12,12.7,3,3.43,1,0
2042,177,0,0,0,189.5,99,32.22,176.3,117,14.99,225.9,112,10.17,14.2,2,3.83,1,0
2043,141,0,1,32,322.4,92,54.81,283.2,107,24.07,209.5,111,9.43,6.7,3,1.81,1,1
2044,153,0,0,0,195.4,107,33.22,154.6,96,13.14,142.8,97,6.43,11.6,6,3.13,1,0
2045,120,0,0,0,203.3,108,34.56,259.9,66,22.09,115.9,103,5.22,7.8,2,2.11,3,0
2046,65,0,0,0,136.1,112,23.14,272.9,96,23.2,220.2,104,9.91,4.4,2,1.19,1,0
2047,118,0,0,0,136.1,120,23.14,204.2,103,17.36,228.2,90,10.27,11.3,4,3.05,1,0
2048,74,0,0,0,174.1,96,29.6,251.1,94,21.34,257.6,123,11.59,8.3,5,2.24,2,1
2049,72,0,0,0,175.5,103,29.84,132.3,120,11.25,242.9,96,10.93,11.8,3,3.19,1,0
2050,41,0,0,0,207.2,138,35.22,214.1,83,18.2,193,105,8.69,11.9,4,3.21,1,0
2051,217,0,0,0,176.4,115,29.99,158.8,128,13.5,306.6,107,13.8,9.3,3,2.51,4,0
2052,130,0,0,0,162.8,113,27.68,290.3,111,24.68,114.9,140,5.17,7.2,3,1.94,1,0
2053,22,0,0,0,110.3,107,18.75,166.5,93,14.15,202.3,96,9.1,9.5,5,2.57,0,0
2054,105,0,0,0,193.7,108,32.93,183.2,124,15.57,293.7,72,13.22,10.8,5,2.92,1,0
2055,48,0,0,0,198.2,73,33.69,202.8,115,17.24,146.4,73,6.59,5.1,5,1.38,1,0
2056,45,0,0,0,211.3,87,35.92,165.7,97,14.08,265.9,72,11.97,13.3,6,3.59,1,0
2057,135,1,1,24,127.7,54,21.71,215,105,18.28,234.3,84,10.54,5.8,4,1.57,2,0
2058,150,0,0,0,126,99,21.42,238.5,73,20.27,285.1,100,12.83,10.2,6,2.75,3,0
2059,84,0,1,33,159.1,106,27.05,149.8,101,12.73,213.4,108,9.6,13,18,3.51,1,0
2060,197,0,0,0,233.9,96,39.76,218.9,111,18.61,182.9,109,8.23,9.5,3,2.57,0,0
2061,40,0,0,0,109.4,107,18.6,244.7,102,20.8,276.9,123,12.46,7.1,7,1.92,0,0
2062,30,0,0,0,247.4,107,42.06,175.9,76,14.95,287.4,90,12.93,11.3,2,3.05,0,0
2063,122,1,0,0,140,101,23.8,196.4,77,16.69,120.1,133,5.4,9.7,4,2.62,4,1
2064,108,0,0,0,73.8,105,12.55,143.4,114,12.19,170.2,98,7.66,10.9,3,2.94,2,0
2065,71,0,0,0,238,82,40.46,278.5,94,23.67,193.1,134,8.69,11.8,10,3.19,0,1
2066,128,0,0,0,158.8,75,27,264.8,91,22.51,270,77,12.15,7.6,7,2.05,1,0
2067,84,0,1,42,214.3,112,36.43,188.2,107,16,333.5,117,15.01,11.3,10,3.05,0,0
2068,74,0,0,0,85.7,83,14.57,247.7,67,21.05,142.4,85,6.41,10.1,5,2.73,2,0
